,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_won,games_against_lost,games_draw_home_team,games_draw_away_team,League_1.0,League_1729.0,League_4769.0,League_7809.0,League_10257.0,League_13274.0,League_15722.0,League_17642.0,League_19694.0,League_21518.0,League_24558.0,B365_Win,B365_Draw,B365_Defeat,BW_Win,BW_Draw,BW_Defeat,label
4186,-8.0,-2.0,0.0,3.0,0.0,0.0,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.4469434832756632,0.3027681660899654,0.2502883506343714,0.42351947640662935,0.3086667370421197,0.26781378655125093,2.0
4187,8.0,1.0,4.0,4.0,0.0,0.0,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.5141647343482205,0.27674160701683637,0.209093658634943,0.4811915218636624,0.2902425052510979,0.22856597288523964,0.0
4188,-3.0,-3.0,1.0,0.0,0.0,0.0,4.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.46002596920793914,0.30421072157299195,0.2357633092190688,0.4446481311742541,0.3089927691210918,0.24635909970465422,1.0
4189,2.0,4.0,4.0,5.0,0.0,0.0,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0.3259779338014042,0.312938816449348,0.3610832497492477,0.3431952662721893,0.3136094674556213,0.3431952662721893,1.0
4190,-1.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0.5433938829374321,0.2685918335662164,0.18801428349635152,0.5488540410132691,0.27864897466827504,0.17249698431845598,0.0
4191,-1.0,-3.0,3.0,2.0,0.0,0.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.4469434832756632,0.3027681660899654,0.2502883506343714,0.42092133358702777,0.3290839517134944,0.24999471469947782,1.0
4192,2.0,2.0,2.0,4.0,0.0,0.0,4.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0.41791044776119407,0.3134328358208956,0.2686567164179105,0.4212775048066652,0.31232642597735527,0.26639606921597947,1.0
4193,2.0,4.0,5.0,4.0,0.0,0.0,2.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0.3366583541147132,0.31421446384039897,0.34912718204488774,0.3431952662721893,0.3136094674556213,0.3431952662721893,1.0
4194,-3.0,-3.0,2.0,1.0,0.0,0.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0.449438202247191,0.3146067415730337,0.23595505617977527,0.46601845421172744,0.29794622482389127,0.23603532096438137,2.0
4195,-5.0,6.0,3.0,4.0,0.0,0.0,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0.2606635071090047,0.31279620853080564,0.42654028436018954,0.24371675878610907,0.31640421316091355,0.43987902805297746,1.0
4196,3.0,-1.0,5.0,3.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.5386064030131826,0.2900188323917138,0.17137476459510356,0.5332451207409857,0.2924247436321535,0.1743301356268607,0.0
4197,-3.0,-5.0,3.0,1.0,0.0,0.0,1.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.5414615675880349,0.2882241575160924,0.17031427489587278,0.5670560402188378,0.279166050569274,0.15377790921188822,0.0
4198,-5.0,-2.0,1.0,2.0,0.0,0.0,0.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0.3610832497492477,0.3259779338014042,0.312938816449348,0.3697572978414047,0.3123811654177385,0.3178615367408567,0.0
4199,4.0,-5.0,4.0,3.0,0.0,0.0,5.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0.5272820425241227,0.2806762872513022,0.1920416702245752,0.5338896457765667,0.27503405994550406,0.19107629427792913,2.0
4200,-2.0,1.0,2.0,4.0,0.0,0.0,3.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.42638698294452065,0.32346598706136054,0.2501470299941188,0.4212775048066652,0.31232642597735527,0.26639606921597947,1.0
4201,6.0,-6.0,4.0,3.0,0.0,0.0,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.5960720381078533,0.2599536388414805,0.14397432305066613,0.5502645502645502,0.2751322751322751,0.17460317460317457,2.0
4202,-5.0,4.0,1.0,5.0,0.0,0.0,5.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.30593234188592905,0.32930217355777086,0.36476548455630003,0.3303920473584273,0.31330280352954315,0.3563051491120295,2.0
4203,2.0,2.0,4.0,5.0,0.0,0.0,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.3610832497492477,0.3259779338014042,0.312938816449348,0.36298614215467145,0.31291908806437196,0.32409476978095664,2.0
4204,4.0,-3.0,3.0,0.0,0.0,0.0,2.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0.5680868838763575,0.2756892230576441,0.15622389306599832,0.5177349097697573,0.2831362787803361,0.19912881144990668,2.0
4205,0.0,2.0,4.0,2.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0.4698010849909584,0.3132007233273056,0.21699819168173598,0.47665559679624925,0.29693299472553236,0.2264114084782184,0.0
4206,2.0,-2.0,4.0,2.0,0.0,0.0,3.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.6053326927696373,0.26062935383137165,0.1340379533989911,0.5685131195335277,0.27988338192419826,0.15160349854227403,2.0
4207,4.0,-6.0,3.0,1.0,0.0,0.0,5.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.5527638190954773,0.27638190954773867,0.1708542713567839,0.5507745266781412,0.28399311531841653,0.16523235800344235,0.0
4208,0.0,8.0,3.0,5.0,0.0,0.0,4.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.26046511627906976,0.2930232558139535,0.44651162790697674,0.25542518949226456,0.3022531408991797,0.44232166960855573,0.0
4209,-2.0,4.0,2.0,5.0,0.0,0.0,3.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.41791044776119407,0.3134328358208956,0.2686567164179105,0.38679969301611666,0.3246354566385265,0.28856485034535684,0.0
4210,-1.0,5.0,3.0,5.0,0.0,0.0,3.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.22362959020755718,0.2846194784459819,0.4917509313464608,0.2264114084782184,0.29693299472553236,0.47665559679624925,0.0
4211,2.0,6.0,5.0,5.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0.42654028436018954,0.31279620853080564,0.2606635071090047,0.43183724832214765,0.3127097315436242,0.2554530201342282,2.0
4212,-7.0,5.0,3.0,4.0,0.0,0.0,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0.39415339136147154,0.31269502381343406,0.29315158482509446,0.41232227488151657,0.3127962085308057,0.27488151658767773,0.0
4213,-5.0,-4.0,2.0,2.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0.39415339136147154,0.31269502381343406,0.29315158482509446,0.3872028048646872,0.31927248822175963,0.2935247069135532,0.0
4214,-4.0,-4.0,2.0,0.0,0.0,0.0,3.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0.48,0.31199999999999994,0.20799999999999996,0.504874651810585,0.3133704735376045,0.1817548746518106,2.0
4215,-5.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.2829028290282903,0.31119311193111926,0.40590405904059046,0.2674914675767918,0.3191126279863481,0.41339590443686003,0.0
4216,3.0,-6.0,2.0,2.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.5824986821296784,0.2741170268845545,0.143384290985767,0.5674418604651164,0.2837209302325582,0.1488372093023256,2.0
4217,6.0,-11.0,5.0,2.0,0.0,0.0,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.5430371714846459,0.2935794708338867,0.16338335768146736,0.534754869039624,0.27971793149764945,0.18552719946272667,2.0
4218,6.0,5.0,6.0,5.0,0.0,0.0,3.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.5439668439257036,0.2767831294092551,0.17925002666504136,0.534754869039624,0.27971793149764945,0.18552719946272667,2.0
4219,11.0,-1.0,6.0,2.0,0.0,0.0,3.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.6720287764529735,0.21728413095477203,0.11068709259225445,0.6507592190889371,0.22776572668112796,0.12147505422993492,0.0
4220,-2.0,3.0,3.0,3.0,0.0,0.0,4.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0.4713975380159305,0.30412744388124546,0.22447501810282403,0.4654418197725285,0.3184601924759405,0.21609798775153105,1.0
4221,4.0,-7.0,5.0,3.0,0.0,0.0,3.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0.5430371714846459,0.2935794708338867,0.16338335768146736,0.529400336743945,0.30352285973319515,0.1670768035228597,2.0
4222,8.0,-2.0,5.0,3.0,0.0,0.0,2.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0.5438365194462755,0.28510217534607774,0.17106130520764665,0.5177349097697573,0.2831362787803361,0.19912881144990668,2.0
4223,2.0,9.0,4.0,6.0,0.0,0.0,3.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0.4809128853698296,0.3025097182165057,0.21657739641366458,0.4997087307944368,0.29818684919536886,0.20210442001019444,1.0
4224,4.0,1.0,3.0,3.0,0.0,0.0,5.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.4469434832756632,0.3027681660899654,0.2502883506343714,0.43183724832214765,0.3127097315436242,0.2554530201342282,2.0
4225,-1.0,-7.0,3.0,2.0,0.0,0.0,4.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.4484202512371526,0.30376855728968405,0.2478111914731633,0.4651162790697675,0.3023255813953488,0.23255813953488375,1.0
4226,-2.0,4.0,3.0,3.0,0.0,0.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.4276704769412692,0.303508080409933,0.26882144264879776,0.44232166960855573,0.3022531408991797,0.25542518949226456,2.0
4227,-8.0,-3.0,3.0,2.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0.39593908629441626,0.3141116751269035,0.2899492385786802,0.38534855369611,0.3177435442757398,0.29690790202815037,0.0
4228,3.0,4.0,5.0,6.0,0.0,0.0,1.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.29411764705882354,0.3137254901960784,0.39215686274509803,0.31266149870801035,0.31266149870801035,0.37467700258397935,2.0
4229,-13.0,4.0,2.0,5.0,0.0,0.0,1.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.415347137637028,0.30146163215590743,0.2831912302070646,0.4033905672679852,0.3129754401217127,0.2836339926103021,0.0
4230,-7.0,-5.0,2.0,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0.39415339136147154,0.31269502381343406,0.29315158482509446,0.3862613848348513,0.3300779106770547,0.28366070448809394,1.0
4231,1.0,-1.0,3.0,3.0,0.0,0.0,3.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0.41791044776119407,0.3134328358208956,0.2686567164179105,0.394471259324265,0.3128565160157964,0.29267222465993853,0.0
4232,-7.0,-7.0,2.0,3.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.3924050632911393,0.3037974683544304,0.3037974683544304,0.37862358928966583,0.31334366010179243,0.3080327506085417,0.0
4233,1.0,3.0,3.0,3.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0.45540796963946867,0.31119544592030357,0.23339658444022768,0.45266572065680116,0.31218325562538013,0.23515102371781876,2.0
4234,8.0,2.0,5.0,3.0,0.0,0.0,4.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.5960720381078533,0.2599536388414805,0.14397432305066613,0.5491166077738516,0.2876325088339222,0.16325088339222615,1.0
4235,3.0,-8.0,6.0,1.0,0.0,0.0,2.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0.7673704771649149,0.17021672402567203,0.06241279880941307,0.7561267184698148,0.16497310221159595,0.07890017931858936,1.0
4236,-2.0,-12.0,3.0,2.0,0.0,0.0,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.4906810962416293,0.29287527931922247,0.21644362443914825,0.46554424432263114,0.31303837118245886,0.2214173844949099,0.0
4237,3.0,-2.0,5.0,2.0,0.0,0.0,3.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0.5478922263761764,0.26911177001418074,0.1829960036096429,0.5285826155050901,0.30305403288958493,0.16836335160532498,1.0
4238,9.0,3.0,6.0,5.0,0.0,0.0,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.41791044776119407,0.3134328358208956,0.2686567164179105,0.39467046825309793,0.3077091786380085,0.2976203531088935,2.0
4239,-5.0,3.0,0.0,4.0,0.0,0.0,5.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0.27717067355454006,0.3039936419630439,0.41883568448241604,0.26639606921597947,0.31232642597735527,0.4212775048066652,1.0
4240,-1.0,6.0,4.0,5.0,0.0,0.0,1.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.27717067355454006,0.3039936419630439,0.41883568448241604,0.30201639707511635,0.312430755594948,0.3855528473299358,1.0
4241,3.0,-10.0,4.0,0.0,0.0,0.0,4.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.6538461538461539,0.2353846153846154,0.11076923076923077,0.672001542614732,0.22126880061704593,0.10672965676822213,2.0
4242,1.0,11.0,3.0,7.0,0.0,0.0,4.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.34285714285714286,0.3142857142857143,0.34285714285714286,0.36298614215467145,0.31291908806437196,0.32409476978095664,1.0
4243,-2.0,-2.0,2.0,2.0,0.0,0.0,5.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.39593908629441626,0.3141116751269035,0.2899492385786802,0.3941389529140599,0.31807704972011847,0.2877839973658215,1.0
4244,8.0,-1.0,5.0,4.0,0.0,0.0,4.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0.5365853658536586,0.28455284552845533,0.17886178861788618,0.504885993485342,0.29315960912052114,0.2019543973941368,1.0
4245,4.0,-3.0,3.0,3.0,0.0,0.0,4.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.4469434832756632,0.3027681660899654,0.2502883506343714,0.4033905672679852,0.3129754401217127,0.2836339926103021,2.0
4246,5.0,3.0,4.0,5.0,0.0,0.0,4.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.5365853658536586,0.28455284552845533,0.17886178861788618,0.5199615619813052,0.28435397920852623,0.19568445881016858,2.0
4247,0.0,-4.0,4.0,0.0,0.0,0.0,1.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0.5132574183359654,0.28900340786302053,0.19773917380101405,0.5188579485371871,0.28375044060627425,0.1973916108565386,1.0
4248,3.0,3.0,5.0,4.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.5201560468140443,0.2925877763328999,0.18725617685305593,0.539651837524178,0.29245647969052224,0.1678916827852998,2.0
4250,-2.0,6.0,2.0,6.0,0.0,0.0,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.3412481613784409,0.3235973944105905,0.3351544442109687,0.3291925465838509,0.3291925465838509,0.3416149068322981,0.0
4251,-9.0,5.0,2.0,4.0,0.0,0.0,1.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.353386621792175,0.31215818258308786,0.334455195624737,0.3630573248407644,0.3184713375796179,0.3184713375796179,0.0
4252,1.0,3.0,4.0,4.0,0.0,0.0,0.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0.324566546611944,0.30153279169109637,0.3739006616969595,0.3246231155778894,0.3189279731993299,0.35644891122278055,0.0
4253,-1.0,6.0,4.0,5.0,0.0,0.0,3.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.4929020010297615,0.2896747144513368,0.21742328451890172,0.49085768143261066,0.29293119698397735,0.21621112158341185,1.0
4254,-3.0,-1.0,3.0,2.0,0.0,0.0,3.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0.4900583151830253,0.30193915548373496,0.20800252933323962,0.4897269912749789,0.301998311286237,0.20827469743878416,2.0
4255,4.0,7.0,5.0,4.0,0.0,0.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0.39215686274509803,0.3137254901960784,0.29411764705882354,0.4023514043109079,0.3233180927498367,0.27433050293925537,0.0
4256,10.0,-5.0,6.0,4.0,0.0,0.0,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.5807008229360234,0.2687815237589594,0.1505176533050173,0.5679243867676843,0.2712474683069537,0.16082814492536193,1.0
4257,-3.0,-2.0,0.0,2.0,0.0,0.0,7.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0.4276704769412692,0.303508080409933,0.26882144264879776,0.4212775048066652,0.31232642597735527,0.26639606921597947,1.0
4258,-1.0,-12.0,4.0,2.0,0.0,0.0,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.4439252336448598,0.3107476635514019,0.24532710280373832,0.4651162790697675,0.3023255813953488,0.23255813953488375,2.0
4259,-9.0,2.0,0.0,4.0,0.0,0.0,3.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0.3412481613784409,0.3235973944105905,0.3351544442109687,0.3431952662721893,0.3136094674556213,0.3431952662721893,2.0
4260,-1.0,-2.0,2.0,3.0,0.0,0.0,6.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0.20909365863494306,0.2767416070168364,0.5141647343482206,0.19912881144990668,0.2831362787803361,0.5177349097697573,0.0
4261,-4.0,-1.0,1.0,4.0,0.0,0.0,6.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.39215686274509803,0.3137254901960784,0.29411764705882354,0.3782108060230292,0.32418069087688217,0.2976085031000886,2.0
4262,6.0,-12.0,4.0,1.0,0.0,0.0,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.6512201809706608,0.25006854949273377,0.09871126953660542,0.5854257641921398,0.2749727074235808,0.1396015283842795,2.0
4263,7.0,10.0,5.0,6.0,0.0,0.0,2.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0.36189683860232946,0.32445923460898507,0.3136439267886855,0.3564489112227806,0.3246231155778895,0.31892797319933,0.0
4264,6.0,-1.0,5.0,4.0,0.0,0.0,3.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0.6147900930967856,0.25083435798348847,0.13437554891972597,0.6043956043956044,0.27472527472527475,0.12087912087912088,0.0
4265,2.0,5.0,4.0,5.0,0.0,0.0,2.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.3037974683544304,0.3037974683544304,0.3924050632911393,0.31334366010179243,0.3080327506085417,0.37862358928966583,0.0
4266,-2.0,-3.0,4.0,0.0,0.0,0.0,2.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0.4469434832756632,0.3027681660899654,0.2502883506343714,0.41232227488151657,0.3127962085308057,0.27488151658767773,1.0
4267,7.0,-7.0,7.0,1.0,0.0,0.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0.627062706270627,0.24752475247524752,0.1254125412541254,0.6479113384484229,0.23870417732310312,0.113384484228474,1.0
4268,-14.0,-2.0,2.0,2.0,0.0,0.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.5132574183359654,0.28900340786302053,0.19773917380101405,0.4768642447418737,0.3124282982791587,0.21070745697896748,2.0
4269,4.0,3.0,5.0,5.0,0.0,0.0,3.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.42654028436018954,0.31279620853080564,0.2606635071090047,0.4222648752399232,0.3026231605886116,0.2751119641714651,1.0
4270,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.3268219383921863,0.3245679939894816,0.3486100676183321,0.3178615367408567,0.3123811654177385,0.3697572978414047,2.0
4271,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.19857235561323813,0.2774172615184945,0.5240103828682673,0.20713717869446163,0.2720607720166063,0.520802049288932,1.0
4272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.5960720381078533,0.2599536388414805,0.14397432305066613,0.5845606198087527,0.2704683464786766,0.14497103371257067,2.0
4273,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.4112149532710281,0.30841121495327106,0.28037383177570097,0.36277249860257127,0.3074343208496367,0.32979318054779205,1.0
4274,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.3914110429447853,0.3239263803680982,0.2846625766871166,0.4033905672679852,0.3129754401217127,0.2836339926103021,2.0
4275,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.39340623201512787,0.3228644248951739,0.28372934308969827,0.3947368421052632,0.3026315789473684,0.3026315789473684,2.0
4276,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.5049633146309883,0.2874406560207165,0.2075960293482952,0.5049180327868853,0.2885245901639344,0.2065573770491803,2.0
4277,-7.0,2.0,1.0,4.0,0.0,1.0,3.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.2478111914731633,0.30376855728968405,0.4484202512371526,0.25181598062953997,0.2832929782082324,0.4648910411622276,0.0
4278,5.0,6.0,5.0,6.0,0.0,1.0,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.4781420765027322,0.3044171220400728,0.21744080145719488,0.43219264892268694,0.29277566539923955,0.2750316856780735,2.0
4279,-13.0,3.0,1.0,4.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0.34285714285714286,0.3142857142857143,0.34285714285714286,0.3362386858866912,0.3077438819979886,0.35601743211532016,0.0
4280,-2.0,7.0,3.0,5.0,0.0,0.0,4.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0.6675392670157069,0.2225130890052356,0.1099476439790576,0.6565710049772319,0.22651699671714498,0.11691199830562321,1.0
4281,2.0,-3.0,4.0,3.0,0.0,0.0,2.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.4809128853698296,0.3025097182165057,0.21657739641366458,0.4897269912749789,0.301998311286237,0.20827469743878416,0.0
4282,0.0,3.0,4.0,5.0,0.0,1.0,2.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0.43732500333326985,0.3276128073750976,0.23506218929163256,0.43183724832214765,0.3127097315436242,0.2554530201342282,0.0
4283,10.0,-2.0,6.0,2.0,0.0,1.0,4.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0.5960720381078533,0.2599536388414805,0.14397432305066613,0.5847933437056079,0.278901440844213,0.13630521545017926,2.0
4284,-2.0,-14.0,0.0,2.0,0.0,1.0,8.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.39340623201512787,0.3228644248951739,0.28372934308969827,0.38453001886583066,0.32859837975807343,0.28687160137609585,2.0
4285,-2.0,-5.0,2.0,1.0,0.0,0.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0.4469434832756632,0.3027681660899654,0.2502883506343714,0.44655534446555356,0.3156684331566844,0.23777622237776222,2.0
4286,-2.0,1.0,2.0,4.0,0.0,0.0,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.4276704769412692,0.303508080409933,0.26882144264879776,0.41232227488151657,0.3127962085308057,0.27488151658767773,1.0
4287,-3.0,1.0,2.0,3.0,0.0,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0.1971830985915493,0.26760563380281693,0.5352112676056339,0.16908173885197345,0.28268353214314307,0.5482347290048836,0.0
4288,7.0,8.0,4.0,6.0,0.0,1.0,5.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0.41791044776119407,0.3134328358208956,0.2686567164179105,0.39367311072056244,0.3233743409490334,0.28295254833040423,2.0
4289,2.0,-13.0,4.0,1.0,1.0,0.0,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.705983027882764,0.2086572060186836,0.08535976609855238,0.6964358869315853,0.21302744776730848,0.0905366653011061,2.0
4290,-3.0,8.0,3.0,5.0,0.0,1.0,3.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.23576330921906882,0.30421072157299206,0.46002596920793926,0.2750316856780735,0.29277566539923955,0.43219264892268694,0.0
4291,2.0,-8.0,4.0,1.0,1.0,0.0,4.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.4906810962416293,0.29287527931922247,0.21644362443914825,0.49833887043189357,0.3023255813953488,0.19933554817275745,2.0
4292,0.0,-1.0,5.0,1.0,0.0,0.0,1.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0.5813953488372092,0.2616279069767442,0.15697674418604649,0.6086956521739131,0.2608695652173913,0.13043478260869565,2.0
4293,3.0,4.0,4.0,5.0,0.0,0.0,4.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0.46002596920793914,0.30421072157299195,0.2357633092190688,0.46410435128945543,0.3067808423777756,0.22911480633276907,2.0
4294,-10.0,8.0,1.0,5.0,1.0,0.0,2.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.36189683860232946,0.3136439267886855,0.32445923460898507,0.3906600808262236,0.3098338572070049,0.2995060619667714,1.0
4295,9.0,8.0,6.0,5.0,0.0,1.0,2.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0.5109501319394255,0.292199606702859,0.19685026135771552,0.48560798903465824,0.2897983160368122,0.22459369492852949,1.0
4296,-12.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.32445923460898507,0.3136439267886855,0.36189683860232946,0.29444132509825943,0.31510387422796177,0.3904548006737788,0.0
4297,-1.0,-7.0,3.0,1.0,0.0,1.0,2.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0.46002596920793914,0.30421072157299195,0.2357633092190688,0.4502000205149247,0.3159298389578419,0.23387014052723357,2.0
4298,2.0,-2.0,6.0,2.0,1.0,0.0,1.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0.5870967741935484,0.26838709677419353,0.14451612903225808,0.5809128630705395,0.29045643153526973,0.12863070539419086,2.0
4299,7.0,5.0,6.0,4.0,0.0,0.0,3.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0.5111631434884412,0.30175114599478947,0.18708571051676948,0.48611111111111105,0.2997685185185185,0.21412037037037035,1.0
4300,-2.0,6.0,1.0,5.0,0.0,0.0,6.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.2633204633204633,0.30579150579150577,0.43088803088803085,0.2609254498714653,0.3104113110539846,0.4286632390745502,2.0
4301,-5.0,4.0,1.0,5.0,0.0,1.0,3.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.36189683860232946,0.3136439267886855,0.32445923460898507,0.341540546645584,0.3232437316467134,0.33521572170770275,2.0
4302,-8.0,-3.0,1.0,2.0,0.0,0.0,4.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0.4166666666666667,0.3055555555555556,0.2777777777777778,0.4229102821515376,0.3135369333192434,0.2635527845292191,1.0
4303,-12.0,6.0,1.0,5.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0.21818181818181814,0.3127272727272727,0.46909090909090906,0.2424242424242424,0.303030303030303,0.45454545454545453,2.0
4304,8.0,-1.0,5.0,2.0,0.0,0.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0.5822077317186772,0.26781555659059153,0.14997671169073126,0.5840042941492216,0.28287707997852923,0.13311862587224907,2.0
4305,5.0,-1.0,4.0,3.0,0.0,1.0,4.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0.43668122270742354,0.31295487627365354,0.25036390101892286,0.41308089500860584,0.3029259896729776,0.28399311531841653,1.0
