,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_won,games_against_lost,games_draw_home_team,games_draw_away_team,League_1.0,League_1729.0,League_4769.0,League_7809.0,League_10257.0,League_13274.0,League_15722.0,League_17642.0,League_19694.0,League_21518.0,League_24558.0,B365_Win,B365_Draw,B365_Defeat,BW_Win,BW_Draw,BW_Defeat,label
11940,15.0,-16.0,10.0,0.0,3.0,0.0,7.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0.7177033492822967,0.18181818181818185,0.10047846889952154,0.7005604483586869,0.19055244195356286,0.10888710968775019,1.0
11941,-6.0,12.0,6.0,13.0,2.0,3.0,4.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.25430995165556874,0.2804889172671714,0.4652011310772599,0.2501861504095309,0.29709605361131797,0.4527177959791511,1.0
11942,-12.0,19.0,6.0,12.0,1.0,4.0,3.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.14548711929326005,0.2521776734416507,0.6023352072650893,0.14691203992514038,0.24485339987523397,0.6082345601996257,0.0
11943,-5.0,-5.0,7.0,8.0,0.0,4.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.25496688741721857,0.2897350993377484,0.4552980132450331,0.2579194001874414,0.2982193064667292,0.44386129334582947,1.0
11944,22.0,8.0,13.0,10.0,3.0,1.0,4.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0.7389083432389886,0.1657724804831818,0.09531917627782954,0.744030114104223,0.17315609928243736,0.0828137866133396,2.0
11945,-22.0,-6.0,3.0,6.0,0.0,1.0,3.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.27055702917771884,0.2785145888594165,0.4509283819628648,0.2796610169491525,0.288135593220339,0.43220338983050843,1.0
11946,4.0,-4.0,8.0,7.0,2.0,0.0,8.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.5281969817315331,0.27164416203335984,0.20015885623510724,0.5130767949358653,0.2711977344661003,0.21572547059803432,0.0
11947,13.0,-14.0,13.0,3.0,1.0,0.0,3.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0.6995581737849779,0.20029455081001474,0.10014727540500737,0.7026858213616489,0.19113054341036853,0.10618363522798249,1.0
11948,-4.0,1.0,8.0,7.0,2.0,2.0,4.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0.5700202398490961,0.2644260557077751,0.16555370444312875,0.5698045584364675,0.2571820574564596,0.17301338410707287,2.0
11949,-16.0,-7.0,0.0,6.0,1.0,3.0,10.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.3276209677419355,0.2923387096774194,0.3800403225806452,0.3180446590223295,0.30778515389257693,0.3741701870850936,1.0
11950,0.0,5.0,9.0,9.0,0.0,1.0,3.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0.3081177167687142,0.29389689907169664,0.3979853841595892,0.3162565550625252,0.2964905203711174,0.3872529245663574,1.0
11951,21.0,14.0,12.0,9.0,3.0,2.0,4.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0.5895128762022959,0.25131864722308406,0.1591684765746199,0.5696460056964601,0.2718025227180252,0.15855147158551472,2.0
11952,17.0,4.0,12.0,7.0,1.0,1.0,2.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0.5281969817315331,0.27164416203335984,0.20015885623510724,0.5155482815057284,0.27250409165302786,0.2119476268412439,2.0
11953,-11.0,-15.0,7.0,6.0,2.0,1.0,3.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.34010564811052413,0.30719219829337663,0.3527021535960991,0.34010564811052413,0.30719219829337663,0.3527021535960991,2.0
11954,23.0,1.0,13.0,9.0,0.0,1.0,4.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.7619047619047619,0.15873015873015872,0.07936507936507936,0.73520050922979,0.17377466581795037,0.09102482495225972,2.0
11955,-8.0,16.0,5.0,12.0,0.0,3.0,5.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.3067869752844252,0.27971753628874063,0.41349548842683403,0.3165610142630745,0.2793185419968304,0.4041204437400951,1.0
11956,14.0,-22.0,9.0,3.0,1.0,0.0,8.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.7784120394395433,0.15827711468604044,0.06331084587441618,0.7798226460496412,0.15222138050888998,0.06795597344146873,2.0
11957,-3.0,-16.0,6.0,0.0,2.0,1.0,5.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0.6349206349206349,0.23809523809523808,0.12698412698412698,0.6321525885558583,0.2370572207084469,0.13079019073569484,1.0
11958,1.0,22.0,7.0,13.0,0.0,5.0,5.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.1269737273144205,0.2506060407521457,0.6224202319334338,0.1313930488838655,0.2540265611754733,0.6145803899406611,0.0
11959,-17.0,-2.0,6.0,8.0,2.0,4.0,3.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.28846153846153844,0.28846153846153844,0.423076923076923,0.2974683544303798,0.2974683544303798,0.40506329113924056,1.0
11960,-1.0,8.0,8.0,7.0,0.0,3.0,2.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0.46281601771544567,0.28750692009595863,0.24967706218859564,0.44134505158578524,0.28754298815437523,0.2711119602598395,2.0
11961,-4.0,0.0,6.0,7.0,1.0,2.0,5.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0.38247011952191234,0.298804780876494,0.31872509960159356,0.3800403225806452,0.2923387096774194,0.3276209677419355,1.0
11962,-16.0,-3.0,0.0,6.0,3.0,0.0,10.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.3956834532374101,0.2877697841726619,0.31654676258992803,0.3800403225806452,0.2923387096774194,0.3276209677419355,2.0
11963,-24.0,1.0,3.0,9.0,0.0,1.0,4.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.3081177167687142,0.29389689907169664,0.3979853841595892,0.3068856351404828,0.2882865057380293,0.4048278591214879,2.0
11964,27.0,-6.0,14.0,5.0,4.0,1.0,3.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.7784120394395433,0.15827711468604044,0.06331084587441618,0.7590759075907592,0.16501650165016502,0.07590759075907591,2.0
11965,-9.0,2.0,7.0,8.0,1.0,4.0,3.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.23779222575736617,0.2642135841748513,0.49799419006778256,0.23779222575736617,0.2642135841748513,0.49799419006778256,0.0
11966,2.0,29.0,8.0,14.0,0.0,5.0,5.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.23779222575736617,0.2642135841748513,0.49799419006778256,0.2273268269459653,0.27279219233515833,0.49988098071887654,0.0
11967,-1.0,16.0,6.0,10.0,0.0,2.0,9.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0.30709067810068286,0.2929172621883437,0.39999205971097346,0.2971246006389776,0.30670926517571884,0.39616613418530355,0.0
11968,7.0,-4.0,7.0,5.0,2.0,0.0,6.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.34747637241101953,0.2986125075407199,0.3539111200482606,0.3516483516483516,0.2967032967032967,0.3516483516483516,1.0
11969,-1.0,-18.0,9.0,5.0,1.0,2.0,4.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.4552980132450331,0.2897350993377484,0.25496688741721857,0.46281601771544567,0.28750692009595863,0.24967706218859564,1.0
11970,-6.0,-5.0,4.0,6.0,3.0,1.0,7.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0.5761138200521008,0.2565626878632022,0.16732349208469707,0.5446293494704992,0.264750378214826,0.19062027231467474,0.0
11971,-6.0,0.0,5.0,9.0,1.0,0.0,6.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0.40201005025125625,0.2989949748743718,0.2989949748743718,0.39616613418530355,0.30670926517571884,0.2971246006389776,1.0
11972,1.0,14.0,9.0,11.0,2.0,4.0,2.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.26503340757238314,0.28062360801781744,0.4543429844097996,0.2711119602598395,0.28754298815437523,0.44134505158578524,1.0
11973,-22.0,29.0,4.0,15.0,0.0,0.0,4.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.07322929171668667,0.14645858343337334,0.78031212484994,0.06781750924784216,0.17262638717632553,0.7595561035758323,0.0
11974,-6.0,-2.0,5.0,7.0,5.0,1.0,6.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0.3621665319320938,0.2976556184316896,0.34017784963621667,0.36041834271922774,0.29847144006436044,0.34111021721641194,1.0
11975,17.0,9.0,10.0,7.0,2.0,3.0,7.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0.661129263749351,0.2198674687757657,0.11900326747488318,0.661129263749351,0.2198674687757657,0.11900326747488318,2.0
11976,2.0,-17.0,8.0,5.0,4.0,2.0,6.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0.6137517305029996,0.2503461005999077,0.13590216889709275,0.6150206978119456,0.23832052040212892,0.1466587817859255,1.0
11977,9.0,-6.0,7.0,5.0,4.0,1.0,7.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.4532775453277545,0.2928870292887029,0.25383542538354253,0.4427206508371961,0.29287673824614513,0.2644026109166588,1.0
11978,-15.0,0.0,5.0,8.0,3.0,0.0,6.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.4527177959791511,0.29709605361131797,0.2501861504095309,0.45564074479737127,0.2990142387732749,0.2453450164293538,0.0
11979,0.0,-22.0,9.0,4.0,0.0,1.0,5.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.6175562417291575,0.22496691662990734,0.15747684164093514,0.6046811624762779,0.24342292950968114,0.15189590801404101,0.0
11980,4.0,-8.0,8.0,4.0,2.0,3.0,7.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0.5895128762022959,0.25131864722308406,0.1591684765746199,0.5594817432273262,0.2502944640753828,0.19022379269729095,2.0
11981,3.0,-13.0,7.0,1.0,2.0,1.0,6.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0.6264014466546112,0.21699819168173598,0.1566003616636528,0.6363636363636365,0.2272727272727273,0.13636363636363638,2.0
11982,31.0,32.0,16.0,15.0,3.0,2.0,2.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.46281601771544567,0.28750692009595863,0.24967706218859564,0.43088803088803085,0.30579150579150577,0.2633204633204633,2.0
11983,-14.0,16.0,3.0,10.0,0.0,1.0,6.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0.2188711590403955,0.2632533662902535,0.517875474669351,0.21572547059803432,0.2711977344661003,0.5130767949358653,0.0
11984,-8.0,-4.0,6.0,5.0,1.0,2.0,5.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0.3532277710109622,0.317904993909866,0.32886723507917176,0.3591098465603089,0.30698099786607047,0.33390915557362055,1.0
11985,-10.0,-7.0,7.0,4.0,0.0,2.0,3.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.2989949748743718,0.2989949748743718,0.40201005025125625,0.30670926517571884,0.2971246006389776,0.39616613418530355,0.0
11986,-4.0,-16.0,5.0,3.0,0.0,1.0,6.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.6104945747546898,0.245804394572283,0.143701030673027,0.6043404859191113,0.24968804286658017,0.14597147121430842,1.0
11987,-16.0,-8.0,1.0,6.0,1.0,2.0,9.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0.40201005025125625,0.2989949748743718,0.2989949748743718,0.39616613418530355,0.2971246006389776,0.30670926517571884,2.0
11988,-4.0,-2.0,5.0,8.0,1.0,2.0,9.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0.4759206798866855,0.29745042492917845,0.22662889518413595,0.4759206798866855,0.29745042492917845,0.22662889518413595,2.0
11989,-6.0,16.0,5.0,11.0,0.0,6.0,6.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.25496688741721857,0.2897350993377484,0.4552980132450331,0.25638617580766343,0.29188580015026305,0.4517280240420737,0.0
11990,3.0,30.0,9.0,16.0,0.0,5.0,3.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.12721993382402594,0.26504152880005405,0.6077385373759201,0.13559322033898305,0.2711864406779661,0.5932203389830508,1.0
11991,-19.0,4.0,5.0,7.0,0.0,1.0,4.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.17351857102353274,0.26509781684150835,0.5613836121349589,0.1901745158976811,0.2569925890509204,0.5528328950513985,1.0
11992,31.0,4.0,15.0,8.0,4.0,1.0,3.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0.6045340050377834,0.23727959697732998,0.15818639798488665,0.6045340050377834,0.23727959697732998,0.15818639798488665,1.0
11993,18.0,-13.0,11.0,6.0,3.0,2.0,6.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.7367011098354381,0.1727898966704937,0.09050899349406812,0.7115230241552944,0.19068817047361894,0.09778880537108663,2.0
11994,-8.0,-15.0,4.0,5.0,2.0,1.0,7.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.48657187993680884,0.287519747235387,0.22590837282780407,0.4665769403319875,0.294302377747869,0.23912068192014357,2.0
11995,-19.0,4.0,5.0,9.0,3.0,2.0,3.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.35766030550151096,0.2939520635840543,0.3483876309144347,0.3409090909090909,0.3181818181818181,0.3409090909090909,1.0
11996,9.0,-18.0,7.0,5.0,0.0,0.0,7.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0.5791912384161751,0.2502106149957877,0.17059814658803707,0.5855356860262699,0.2563696787466371,0.15809463522709288,2.0
11997,-9.0,-5.0,6.0,5.0,2.0,4.0,5.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0.3125,0.3125,0.375,0.2932668329177058,0.31770573566084787,0.38902743142144636,2.0
11998,-15.0,-14.0,5.0,2.0,1.0,2.0,6.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0.4830216088614491,0.26911203922280735,0.24786635191574358,0.4552980132450331,0.2897350993377484,0.25496688741721857,2.0
11999,30.0,12.0,16.0,12.0,3.0,0.0,2.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.5970774629445346,0.24668726758497875,0.15623526947048655,0.5947136563876652,0.2643171806167401,0.1409691629955947,2.0
12000,16.0,26.0,11.0,14.0,1.0,4.0,4.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.2948183442525313,0.2858844550327576,0.41929720071471116,0.31654676258992803,0.2877697841726619,0.3956834532374101,1.0
12001,-2.0,19.0,8.0,11.0,0.0,2.0,5.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.208955223880597,0.26865671641791045,0.5223880597014926,0.20029293888522268,0.2798210175602376,0.5198860435545397,0.0
12002,3.0,-3.0,6.0,6.0,3.0,1.0,7.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0.5700325732899023,0.250814332247557,0.17915309446254069,0.5446293494704992,0.264750378214826,0.19062027231467474,0.0
12003,5.0,-5.0,8.0,4.0,2.0,0.0,8.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0.5433938829374321,0.2685918335662164,0.18801428349635152,0.5430668211664735,0.25685592893008885,0.20007724990343764,2.0
12004,26.0,-9.0,14.0,6.0,3.0,2.0,4.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0.8164441456152147,0.12736528671597347,0.05619056766881183,0.8103841431327838,0.1331345378003859,0.056481319066830384,2.0
12005,-4.0,-2.0,5.0,8.0,0.0,1.0,7.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0.47482014388489213,0.2877697841726619,0.23741007194244607,0.4689603590127151,0.2842183994016455,0.2468212415856395,2.0
12006,19.0,15.0,11.0,10.0,5.0,0.0,6.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0.4652011310772599,0.2804889172671714,0.25430995165556874,0.4636078864934587,0.2795282845034089,0.2568638290031325,2.0
12007,-8.0,33.0,4.0,17.0,0.0,6.0,6.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.1269737273144205,0.2506060407521457,0.6224202319334338,0.1382978723404255,0.2393617021276596,0.6223404255319148,0.0
12008,-5.0,-1.0,4.0,5.0,2.0,3.0,7.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0.41349548842683403,0.3067869752844252,0.27971753628874063,0.3974358974358974,0.30128205128205127,0.30128205128205127,1.0
12009,-2.0,5.0,6.0,8.0,3.0,2.0,8.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0.31770573566084787,0.2932668329177058,0.38902743142144636,0.2922077922077922,0.2922077922077922,0.41558441558441556,2.0
12010,9.0,-20.0,11.0,4.0,2.0,1.0,4.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.7397444519166108,0.17350369872225962,0.08675184936112981,0.7331328183744615,0.17062000136714742,0.09624718025839085,2.0
12011,-15.0,11.0,2.0,8.0,0.0,1.0,8.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.38173115277223774,0.2891902672516952,0.329078579976067,0.3733681462140992,0.28720626631853785,0.3394255874673629,0.0
12012,-20.0,-14.0,5.0,5.0,0.0,1.0,4.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.2796610169491525,0.288135593220339,0.43220338983050843,0.29076860512403413,0.28629524196827977,0.422936152907686,2.0
12013,0.0,-7.0,5.0,4.0,2.0,3.0,8.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.5875440658049352,0.25381903642773207,0.15863689776733253,0.5696460056964601,0.2718025227180252,0.15855147158551472,2.0
12014,-15.0,-20.0,3.0,5.0,0.0,1.0,7.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.48989457444073026,0.28948315762406784,0.2206222679352018,0.48943270300333713,0.2936596218020022,0.21690767519466073,2.0
12015,10.0,-17.0,9.0,2.0,4.0,1.0,5.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0.7321711568938194,0.18129952456418386,0.08652931854199684,0.7291666666666667,0.18055555555555558,0.09027777777777779,1.0
12016,-11.0,4.0,6.0,8.0,0.0,4.0,4.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0.23912068192014357,0.294302377747869,0.4665769403319875,0.23210222300017505,0.27988797479432875,0.4880098022054963,1.0
12017,-22.0,27.0,4.0,14.0,1.0,4.0,3.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.08652931854199683,0.18129952456418383,0.7321711568938192,0.09514304723885564,0.17298735861610115,0.7318695941450433,0.0
12018,-16.0,20.0,5.0,11.0,0.0,5.0,5.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.2119476268412439,0.27250409165302786,0.5155482815057284,0.20663600525624182,0.2795663600525624,0.5137976346911958,0.0
12019,-4.0,9.0,7.0,8.0,0.0,0.0,5.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.4337464251668255,0.29361296472831266,0.27264061010486174,0.43088803088803085,0.30579150579150577,0.2633204633204633,1.0
12020,33.0,0.0,17.0,7.0,3.0,1.0,2.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0.7308160779537151,0.19001218026796593,0.07917174177831914,0.7138221933809216,0.19987021414665804,0.08630759247242052,2.0
12021,-4.0,-5.0,5.0,4.0,1.0,1.0,7.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0.3658536585365854,0.3170731707317074,0.3170731707317074,0.36559577063847093,0.3066287108580724,0.3277755185034567,2.0
12022,-2.0,4.0,5.0,9.0,1.0,0.0,8.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.19062027231467474,0.264750378214826,0.5446293494704992,0.21581335061568374,0.2566429034348671,0.5275437459494492,1.0
12023,3.0,12.0,10.0,10.0,3.0,0.0,4.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.5717651950932151,0.2546261002148451,0.17360870469193984,0.5601138393532957,0.25280813830270366,0.18707802234400076,2.0
12024,-3.0,8.0,0.0,8.0,0.0,0.0,0.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0.10014727540500737,0.20029455081001474,0.6995581737849779,0.11888372093023256,0.2113488372093023,0.6697674418604651,0.0
12025,-8.0,7.0,5.0,10.0,1.0,2.0,8.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0.29753038024304196,0.28851430811446493,0.4139553116424932,0.311129499379396,0.29168390566818375,0.3971865949524204,1.0
12026,10.0,0.0,10.0,8.0,2.0,1.0,5.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.43220338983050843,0.288135593220339,0.2796610169491525,0.4266970907016543,0.29092983456930976,0.28237307472903594,2.0
12027,11.0,3.0,11.0,8.0,6.0,0.0,5.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0.6818181818181818,0.2121212121212121,0.10606060606060605,0.6818181818181818,0.2121212121212121,0.10606060606060605,1.0
12028,17.0,-11.0,12.0,4.0,4.0,2.0,2.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0.5875440658049352,0.25381903642773207,0.15863689776733253,0.5791912384161751,0.2502106149957877,0.17059814658803707,2.0
12029,0.0,-1.0,8.0,0.0,0.0,0.0,4.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6245817532902074,0.23890252063350434,0.13651572607628817,0.6039488966318234,0.2400309717382888,0.1560201316298877,1.0
12030,-4.0,-9.0,8.0,4.0,2.0,1.0,3.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0.43220338983050843,0.288135593220339,0.2796610169491525,0.4243156199677939,0.30112721417069244,0.2745571658615137,1.0
12031,-12.0,6.0,3.0,9.0,3.0,2.0,6.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0.4324734446130501,0.31714719271623676,0.2503793626707132,0.4233870967741935,0.3104838709677419,0.2661290322580645,2.0
12032,8.0,-11.0,7.0,6.0,2.0,2.0,7.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.49919322307382,0.2889269866881807,0.21187979023799916,0.5047801147227533,0.2829827915869981,0.21223709369024857,0.0
12033,-19.0,7.0,5.0,8.0,0.0,1.0,4.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.13651572607628817,0.23890252063350434,0.6245817532902074,0.1495320076683081,0.2396346276735707,0.6108333646581212,1.0
12034,24.0,-3.0,14.0,6.0,4.0,0.0,4.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.7397444519166108,0.17350369872225962,0.08675184936112981,0.7289300840955129,0.1964274752931066,0.07464244061138052,2.0
12035,-3.0,34.0,4.0,18.0,1.0,5.0,7.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.20128194456005996,0.30841588279364024,0.49030217264629994,0.21991084695393762,0.274888558692422,0.5052005943536404,0.0
12036,8.0,-1.0,8.0,5.0,3.0,1.0,9.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0.47482014388489213,0.2877697841726619,0.23741007194244607,0.46539379474940334,0.2863961813842482,0.24821002386634847,1.0
12037,-2.0,-22.0,7.0,4.0,2.0,0.0,6.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.5576208178438662,0.2527881040892193,0.1895910780669145,0.5438394683026585,0.25281186094069524,0.2033486707566462,1.0
12038,0.0,-17.0,7.0,5.0,1.0,2.0,7.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.4992827177367116,0.28047940908150565,0.2202378731817827,0.5003659335156581,0.28354069565887297,0.21609337082546898,1.0
12039,35.0,-4.0,18.0,6.0,3.0,0.0,1.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0.7308160779537151,0.19001218026796593,0.07917174177831914,0.7194244604316546,0.18705035971223022,0.09352517985611511,2.0
12040,-6.0,-18.0,5.0,5.0,0.0,0.0,6.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0.6180910495661476,0.23641982645905146,0.1454891239748009,0.6227544910179641,0.23353293413173654,0.14371257485029942,2.0
12041,5.0,-17.0,9.0,2.0,1.0,1.0,5.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0.5155482815057284,0.27250409165302786,0.2119476268412439,0.5117329137305876,0.27543271533146335,0.21283437093794896,0.0
12042,-8.0,8.0,4.0,8.0,2.0,3.0,6.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0.28846153846153844,0.28846153846153844,0.423076923076923,0.2920934043424826,0.3015157722244982,0.40639082343301935,2.0
12043,-18.0,25.0,4.0,14.0,1.0,2.0,5.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.14631673800405498,0.2196440639783735,0.6340391980175715,0.13318824809575625,0.21936887921653972,0.6474428726877041,2.0
12044,-9.0,-21.0,7.0,4.0,1.0,3.0,4.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.4543429844097996,0.28062360801781744,0.26503340757238314,0.44651162790697674,0.2930232558139535,0.26046511627906976,2.0
12045,0.0,20.0,5.0,11.0,0.0,3.0,9.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.288135593220339,0.2796610169491525,0.43220338983050843,0.27566821185521256,0.2883913600946839,0.4359404280501035,0.0
12046,4.0,8.0,7.0,7.0,1.0,3.0,7.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0.5895128762022959,0.25131864722308406,0.1591684765746199,0.5841252096143097,0.24594745667970933,0.169927333705981,1.0
12047,10.0,-6.0,11.0,4.0,2.0,1.0,4.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.5275084060230983,0.25320403489108717,0.21928755908581452,0.5317919075144508,0.2658959537572254,0.20231213872832374,0.0
12048,-4.0,-8.0,5.0,4.0,4.0,1.0,6.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.5141647343482205,0.27674160701683637,0.209093658634943,0.4983388704318936,0.2823920265780731,0.21926910299003324,2.0
12049,21.0,3.0,11.0,8.0,2.0,1.0,6.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0.7077140835102618,0.1981599433828733,0.09412597310686482,0.7003891050583657,0.1961089494163424,0.10350194552529182,1.0
12050,-6.0,-14.0,8.0,4.0,1.0,0.0,4.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.47058823529411764,0.29411764705882354,0.23529411764705882,0.44651162790697674,0.2930232558139535,0.26046511627906976,2.0
12051,-6.0,5.0,5.0,7.0,0.0,1.0,7.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0.3137254901960784,0.29411764705882354,0.39215686274509803,0.316154403394391,0.28697092000413954,0.3968746766014695,2.0
12052,-1.0,0.0,6.0,6.0,2.0,2.0,8.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.4689603590127151,0.2842183994016455,0.2468212415856395,0.45564748893592466,0.2918991725995767,0.25245333846449874,0.0
12053,22.0,-16.0,13.0,3.0,4.0,1.0,4.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0.783132530120482,0.14457831325301207,0.07228915662650603,0.7676124410075623,0.13873884118951496,0.09364871780292261,2.0
12054,-23.0,8.0,4.0,10.0,0.0,1.0,5.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.15572307081928186,0.249156913310851,0.595120015869867,0.16192815557696746,0.24502286699146392,0.5930489774315687,0.0
12055,6.0,37.0,7.0,19.0,0.0,6.0,9.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.23576330921906882,0.30421072157299206,0.46002596920793926,0.24821002386634847,0.2863961813842482,0.46539379474940334,0.0
12056,-21.0,-1.0,4.0,5.0,1.0,3.0,4.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0.27631578947368424,0.27631578947368424,0.4473684210526316,0.27402135231316727,0.2823250296559905,0.4436536180308422,0.0
12057,7.0,-14.0,6.0,5.0,2.0,3.0,8.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0.47134935304990755,0.27726432532347506,0.2513863216266174,0.4674220963172805,0.28328611898017003,0.2492917847025496,2.0
12058,-16.0,-4.0,5.0,9.0,3.0,1.0,4.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.4907216494845361,0.28144329896907216,0.22783505154639172,0.4922048997772829,0.2877505567928731,0.2200445434298441,1.0
